0.116287248 0.1024056 0.0116287248 0.01024056 0.136172367408 0.1199169576 0.0136172367408 0.01199169576
0.113701248 0.0998196 0.0113701248 0.00998196 0.133586367408 0.1173309576 0.0133586367408 0.01173309576
0.114563248 0.1006816 0.0114563248 0.01006816 0.134448367408 0.1181929576 0.0134448367408 0.01181929576
0.118873248 0.1049916 0.0118873248 0.01049916 0.138758367408 0.1225029576 0.0138758367408 0.01225029576
0.118011248 0.1041296 0.0118011248 0.01041296 0.137896367408 0.1216409576 0.0137896367408 0.01216409576
0.1249038 0.1804166 0.01249038 0.01804166 0.1500094638 0.2166803366 0.01500094638 0.02166803366
0.1223178 0.1778306 0.01223178 0.01778306 0.1474234638 0.2140943366 0.01474234638 0.02140943366
0.1231798 0.1786926 0.01231798 0.01786926 0.1482854638 0.2149563366 0.01482854638 0.02149563366
0.1274898 0.1830026 0.01274898 0.01830026 0.1525954638 0.2192663366 0.01525954638 0.02192663366
0.1266278 0.1821406 0.01266278 0.01821406 0.1517334638 0.2184043366 0.01517334638 0.02184043366
0.13488576 0.140506 0.013488576 0.0140506 0.14918365056 0.155399636 0.014918365056 0.0155399636
0.13229976 0.13792 0.013229976 0.013792 0.14659765056 0.152813636 0.014659765056 0.0152813636
0.13316176 0.138782 0.013316176 0.0138782 0.14745965056 0.153675636 0.014745965056 0.0153675636
0.13747176 0.143092 0.013747176 0.0143092 0.15176965056 0.157985636 0.015176965056 0.0157985636
0.13660976 0.14223 0.013660976 0.014223 0.15090765056 0.157123636 0.015090765056 0.0157123636
0.10884474 0.14512632 0.010884474 0.014512632 0.13638245922 0.18184327896 0.013638245922 0.018184327896
0.10625874 0.14254032 0.010625874 0.014254032 0.13379645922 0.17925727896 0.013379645922 0.017925727896
0.10712074 0.14340232 0.010712074 0.014340232 0.13465845922 0.18011927896 0.013465845922 0.018011927896
0.11143074 0.14771232 0.011143074 0.014771232 0.13896845922 0.18442927896 0.013896845922 0.018442927896
0.11056874 0.14685032 0.011056874 0.014685032 0.13810645922 0.18356727896 0.013810645922 0.018356727896
0.0519786 0.1386096 0.00519786 0.01386096 0.0701191314 0.1869843504 0.00701191314 0.01869843504
0.0493926 0.1360236 0.00493926 0.01360236 0.0675331314 0.1843983504 0.00675331314 0.01843983504
0.0502546 0.1368856 0.00502546 0.01368856 0.0683951314 0.1852603504 0.00683951314 0.01852603504
0.0545646 0.1411956 0.00545646 0.01411956 0.0727051314 0.1895703504 0.00727051314 0.01895703504
0.0537026 0.1403336 0.00537026 0.01403336 0.0718431314 0.1887083504 0.00718431314 0.01887083504
0.109239536 0.0961992 0.0109239536 0.00961992 0.128028736192 0.1127454624 0.0128028736192 0.01127454624
0.106653536 0.0936132 0.0106653536 0.00936132 0.125442736192 0.1101594624 0.0125442736192 0.01101594624
0.107515536 0.0944752 0.0107515536 0.00944752 0.126304736192 0.1110214624 0.0126304736192 0.01110214624
0.111825536 0.0987852 0.0111825536 0.00987852 0.130614736192 0.1153314624 0.0130614736192 0.01153314624
0.110963536 0.0979232 0.0110963536 0.00979232 0.129752736192 0.1144694624 0.0129752736192 0.01144694624
0.12242124 0.17683068 0.012242124 0.017683068 0.14764001544 0.21325780008 0.014764001544 0.021325780008
0.11983524 0.17424468 0.011983524 0.017424468 0.14505401544 0.21067180008 0.014505401544 0.021067180008
0.12069724 0.17510668 0.012069724 0.017510668 0.14591601544 0.21153380008 0.014591601544 0.021153380008
0.12500724 0.17941668 0.012500724 0.017941668 0.15022601544 0.21584380008 0.015022601544 0.021584380008
0.12414524 0.17855468 0.012414524 0.017855468 0.14936401544 0.21498180008 0.014936401544 0.021498180008
0.127603584 0.1329204 0.0127603584 0.01329204 0.155421165312 0.1618970472 0.0155421165312 0.01618970472
0.125017584 0.1303344 0.0125017584 0.01303344 0.152835165312 0.1593110472 0.0152835165312 0.01593110472
0.125879584 0.1311964 0.0125879584 0.01311964 0.153697165312 0.1601730472 0.0153697165312 0.01601730472
0.130189584 0.1355064 0.0130189584 0.01355064 0.158007165312 0.1644830472 0.0158007165312 0.01644830472
0.129327584 0.1346444 0.0129327584 0.01346444 0.157145165312 0.1636210472 0.0157145165312 0.01636210472
0.10721556 0.14295408 0.010721556 0.014295408 0.14334720372 0.19112960496 0.014334720372 0.019112960496
0.10462956 0.14036808 0.010462956 0.014036808 0.14076120372 0.18854360496 0.014076120372 0.018854360496
